2013-11-27 16:08:41 status unpacked console-setup:all 1.70ubuntu7
2013-11-27 16:08:41 status unpacked console-setup:all 1.70ubuntu7
2013-11-27 16:08:42 status unpacked console-setup:all 1.70ubuntu7
2013-11-27 16:08:42 status unpacked console-setup:all 1.70ubuntu7
2013-11-27 16:08:42 status unpacked console-setup:all 1.70ubuntu7
2013-11-27 16:08:42 status unpacked console-setup:all 1.70ubuntu7
2013-11-27 16:08:42 status unpacked console-setup:all 1.70ubuntu7
2013-11-27 16:08:42 status unpacked console-setup:all 1.70ubuntu7
2013-11-27 16:08:42 status unpacked console-setup:all 1.70ubuntu7
2013-11-27 16:08:42 status unpacked console-setup:all 1.70ubuntu7
2013-11-27 16:08:42 status unpacked console-setup:all 1.70ubuntu7
2013-11-27 16:08:42 status unpacked console-setup:all 1.70ubuntu7
2013-11-27 16:08:42 status unpacked console-setup:all 1.70ubuntu7
2013-11-27 16:08:42 status unpacked console-setup:all 1.70ubuntu7
2013-11-27 16:08:42 status unpacked console-setup:all 1.70ubuntu7
2013-11-27 16:08:42 status unpacked console-setup:all 1.70ubuntu7
2013-11-27 16:08:42 status unpacked console-setup:all 1.70ubuntu7
2013-11-27 16:08:42 status unpacked console-setup:all 1.70ubuntu7
2013-11-27 16:08:42 status unpacked console-setup:all 1.70ubuntu7
2013-11-27 16:08:42 status unpacked console-setup:all 1.70ubuntu7
2013-11-27 16:08:42 status unpacked console-setup:all 1.70ubuntu7
2013-11-27 16:08:42 status unpacked console-setup:all 1.70ubuntu7
2013-11-27 16:08:42 status unpacked console-setup:all 1.70ubuntu7
2013-11-27 16:08:42 status unpacked console-setup:all 1.70ubuntu7
2013-11-27 16:08:43 status unpacked console-setup:all 1.70ubuntu7
2013-11-27 16:08:43 status unpacked console-setup:all 1.70ubuntu7
2013-11-27 16:08:43 status unpacked console-setup:all 1.70ubuntu7
2013-11-27 16:08:43 status unpacked console-setup:all 1.70ubuntu7
2013-11-27 16:08:43 status unpacked console-setup:all 1.70ubuntu7
2013-11-27 16:08:43 status unpacked console-setup:all 1.70ubuntu7
2013-11-27 16:08:43 status unpacked console-setup:all 1.70ubuntu7
2013-11-27 16:08:43 status half-configured console-setup:all 1.70ubuntu7
2013-11-27 16:08:46 status triggers-awaited console-setup:all 1.70ubuntu7
2013-11-27 16:08:46 configure libdevmapper1.02.1:armhf 2:1.02.77-6ubuntu1 <none>
2013-11-27 16:08:46 status unpacked libdevmapper1.02.1:armhf 2:1.02.77-6ubuntu1
2013-11-27 16:08:46 status half-configured libdevmapper1.02.1:armhf 2:1.02.77-6ubuntu1
2013-11-27 16:08:46 status installed libdevmapper1.02.1:armhf 2:1.02.77-6ubuntu1
2013-11-27 16:08:47 configure dmsetup:armhf 2:1.02.77-6ubuntu1 <none>
2013-11-27 16:08:47 status unpacked dmsetup:armhf 2:1.02.77-6ubuntu1
2013-11-27 16:08:47 status half-configured dmsetup:armhf 2:1.02.77-6ubuntu1
2013-11-27 16:08:47 status installed dmsetup:armhf 2:1.02.77-6ubuntu1
2013-11-27 16:08:47 configure eject:armhf 2.1.5+deb1+cvs20081104-13 <none>
2013-11-27 16:08:47 status unpacked eject:armhf 2.1.5+deb1+cvs20081104-13
2013-11-27 16:08:47 status half-configured eject:armhf 2.1.5+deb1+cvs20081104-13
2013-11-27 16:08:47 status installed eject:armhf 2.1.5+deb1+cvs20081104-13
2013-11-27 16:08:47 trigproc ureadahead:armhf 0.100.0-16 <none>
2013-11-27 16:08:47 status half-configured ureadahead:armhf 0.100.0-16
2013-11-27 16:08:47 status installed console-setup:all 1.70ubuntu7
2013-11-27 16:08:47 status installed ureadahead:armhf 0.100.0-16
2013-11-27 16:08:47 configure kbd:armhf 1.15.5-1ubuntu1 <none>
2013-11-27 16:08:47 status unpacked kbd:armhf 1.15.5-1ubuntu1
2013-11-27 16:08:47 status unpacked kbd:armhf 1.15.5-1ubuntu1
2013-11-27 16:08:47 status unpacked kbd:armhf 1.15.5-1ubuntu1
2013-11-27 16:08:47 status half-configured kbd:armhf 1.15.5-1ubuntu1
2013-11-27 16:08:47 status installed kbd:armhf 1.15.5-1ubuntu1
2013-11-27 16:08:47 configure ubuntu-minimal:armhf 1.307 <none>
2013-11-27 16:08:47 status unpacked ubuntu-minimal:armhf 1.307
2013-11-27 16:08:47 status half-configured ubuntu-minimal:armhf 1.307
2013-11-27 16:08:48 status installed ubuntu-minimal:armhf 1.307
2013-11-27 16:08:48 trigproc libc-bin:armhf 2.17-93ubuntu4 <none>
2013-11-27 16:08:48 status half-configured libc-bin:armhf 2.17-93ubuntu4
2013-11-27 16:08:48 status installed libc-bin:armhf 2.17-93ubuntu4
2013-11-27 16:08:48 trigproc initramfs-tools:all 0.103ubuntu1 <none>
2013-11-27 16:08:48 status half-configured initramfs-tools:all 0.103ubuntu1
2013-11-27 16:08:48 status installed initramfs-tools:all 0.103ubuntu1
2013-11-27 16:09:27 startup archives unpack
2013-11-27 16:09:27 upgrade gcc-4.8-base:armhf 4.8.1-10ubuntu8 4.8.1-10ubuntu9
2013-11-27 16:09:27 status half-configured gcc-4.8-base:armhf 4.8.1-10ubuntu8
2013-11-27 16:09:27 status unpacked gcc-4.8-base:armhf 4.8.1-10ubuntu8
2013-11-27 16:09:27 status half-installed gcc-4.8-base:armhf 4.8.1-10ubuntu8
2013-11-27 16:09:27 status half-installed gcc-4.8-base:armhf 4.8.1-10ubuntu8
2013-11-27 16:09:27 status unpacked gcc-4.8-base:armhf 4.8.1-10ubuntu9
2013-11-27 16:09:27 status unpacked gcc-4.8-base:armhf 4.8.1-10ubuntu9
2013-11-27 16:09:28 startup packages configure
2013-11-27 16:09:28 configure gcc-4.8-base:armhf 4.8.1-10ubuntu9 <none>
2013-11-27 16:09:28 status unpacked gcc-4.8-base:armhf 4.8.1-10ubuntu9
2013-11-27 16:09:28 status half-configured gcc-4.8-base:armhf 4.8.1-10ubuntu9
2013-11-27 16:09:28 status installed gcc-4.8-base:armhf 4.8.1-10ubuntu9
2013-11-27 16:09:28 startup archives unpack
2013-11-27 16:09:28 upgrade libstdc++6:armhf 4.8.1-10ubuntu8 4.8.1-10ubuntu9
2013-11-27 16:09:28 status half-configured libstdc++6:armhf 4.8.1-10ubuntu8
2013-11-27 16:09:28 status unpacked libstdc++6:armhf 4.8.1-10ubuntu8
2013-11-27 16:09:28 status half-installed libstdc++6:armhf 4.8.1-10ubuntu8
2013-11-27 16:09:28 status half-installed libstdc++6:armhf 4.8.1-10ubuntu8
2013-11-27 16:09:28 status unpacked libstdc++6:armhf 4.8.1-10ubuntu9
2013-11-27 16:09:28 status unpacked libstdc++6:armhf 4.8.1-10ubuntu9
2013-11-27 16:09:29 upgrade libgcc1:armhf 1:4.8.1-10ubuntu8 1:4.8.1-10ubuntu9
2013-11-27 16:09:29 status half-configured libgcc1:armhf 1:4.8.1-10ubuntu8
2013-11-27 16:09:29 status unpacked libgcc1:armhf 1:4.8.1-10ubuntu8
2013-11-27 16:09:29 status half-installed libgcc1:armhf 1:4.8.1-10ubuntu8
2013-11-27 16:09:29 status half-installed libgcc1:armhf 1:4.8.1-10ubuntu8
2013-11-27 16:09:29 status unpacked libgcc1:armhf 1:4.8.1-10ubuntu9
2013-11-27 16:09:29 status unpacked libgcc1:armhf 1:4.8.1-10ubuntu9
2013-11-27 16:09:29 startup packages configure
2013-11-27 16:09:29 configure libgcc1:armhf 1:4.8.1-10ubuntu9 <none>
2013-11-27 16:09:29 status unpacked libgcc1:armhf 1:4.8.1-10ubuntu9
2013-11-27 16:09:29 status half-configured libgcc1:armhf 1:4.8.1-10ubuntu9
2013-11-27 16:09:29 status installed libgcc1:armhf 1:4.8.1-10ubuntu9
2013-11-27 16:09:29 status triggers-pending libc-bin:armhf 2.17-93ubuntu4
2013-11-27 16:09:29 configure libstdc++6:armhf 4.8.1-10ubuntu9 <none>
2013-11-27 16:09:29 status unpacked libstdc++6:armhf 4.8.1-10ubuntu9
2013-11-27 16:09:29 status half-configured libstdc++6:armhf 4.8.1-10ubuntu9
2013-11-27 16:09:30 status installed libstdc++6:armhf 4.8.1-10ubuntu9
2013-11-27 16:09:30 trigproc libc-bin:armhf 2.17-93ubuntu4 <none>
2013-11-27 16:09:30 status half-configured libc-bin:armhf 2.17-93ubuntu4
2013-11-27 16:09:30 status installed libc-bin:armhf 2.17-93ubuntu4
2013-11-27 16:09:30 startup archives unpack
2013-11-27 16:09:30 upgrade libdrm2:armhf 2.4.46-1 2.4.46-1ubuntu1
2013-11-27 16:09:30 status half-configured libdrm2:armhf 2.4.46-1
2013-11-27 16:09:30 status unpacked libdrm2:armhf 2.4.46-1
2013-11-27 16:09:30 status half-installed libdrm2:armhf 2.4.46-1
2013-11-27 16:09:30 status half-installed libdrm2:armhf 2.4.46-1
2013-11-27 16:09:30 status unpacked libdrm2:armhf 2.4.46-1ubuntu1
2013-11-27 16:09:30 status unpacked libdrm2:armhf 2.4.46-1ubuntu1
2013-11-27 16:09:31 upgrade libprocps0:armhf 1:3.3.3-2ubuntu7 1:3.3.3-2ubuntu9
2013-11-27 16:09:31 status half-configured libprocps0:armhf 1:3.3.3-2ubuntu7
2013-11-27 16:09:31 status unpacked libprocps0:armhf 1:3.3.3-2ubuntu7
2013-11-27 16:09:31 status half-installed libprocps0:armhf 1:3.3.3-2ubuntu7
2013-11-27 16:09:31 status half-installed libprocps0:armhf 1:3.3.3-2ubuntu7
2013-11-27 16:09:31 status unpacked libprocps0:armhf 1:3.3.3-2ubuntu9
2013-11-27 16:09:31 status unpacked libprocps0:armhf 1:3.3.3-2ubuntu9
2013-11-27 16:09:31 upgrade udev:armhf 204-0ubuntu18 204-0ubuntu19
2013-11-27 16:09:31 status half-configured udev:armhf 204-0ubuntu18
2013-11-27 16:09:31 status unpacked udev:armhf 204-0ubuntu18
2013-11-27 16:09:31 status half-installed udev:armhf 204-0ubuntu18
2013-11-27 16:09:31 status triggers-pending ureadahead:armhf 0.100.0-16
2013-11-27 16:09:31 status half-installed udev:armhf 204-0ubuntu18
2013-11-27 16:09:32 status triggers-pending ureadahead:armhf 0.100.0-16
2013-11-27 16:09:32 status half-installed udev:armhf 204-0ubuntu18
2013-11-27 16:09:32 status unpacked udev:armhf 204-0ubuntu19
2013-11-27 16:09:32 status unpacked udev:armhf 204-0ubuntu19
2013-11-27 16:09:32 upgrade libudev1:armhf 204-0ubuntu18 204-0ubuntu19
2013-11-27 16:09:32 status half-configured libudev1:armhf 204-0ubuntu18
2013-11-27 16:09:32 status unpacked libudev1:armhf 204-0ubuntu18
2013-11-27 16:09:32 status half-installed libudev1:armhf 204-0ubuntu18
2013-11-27 16:09:32 status half-installed libudev1:armhf 204-0ubuntu18
2013-11-27 16:09:32 status unpacked libudev1:armhf 204-0ubuntu19
2013-11-27 16:09:32 status unpacked libudev1:armhf 204-0ubuntu19
2013-11-27 16:09:33 upgrade initramfs-tools:all 0.103ubuntu1 0.103ubuntu1.1
2013-11-27 16:09:33 status half-configured initramfs-tools:all 0.103ubuntu1
2013-11-27 16:09:33 status unpacked initramfs-tools:all 0.103ubuntu1
2013-11-27 16:09:33 status half-installed initramfs-tools:all 0.103ubuntu1
2013-11-27 16:09:33 status half-installed initramfs-tools:all 0.103ubuntu1
2013-11-27 16:09:33 status unpacked initramfs-tools:all 0.103ubuntu1.1
2013-11-27 16:09:33 status unpacked initramfs-tools:all 0.103ubuntu1.1
2013-11-27 16:09:33 upgrade initramfs-tools-bin:armhf 0.103ubuntu1 0.103ubuntu1.1
2013-11-27 16:09:33 status half-configured initramfs-tools-bin:armhf 0.103ubuntu1
2013-11-27 16:09:33 status unpacked initramfs-tools-bin:armhf 0.103ubuntu1
2013-11-27 16:09:33 status half-installed initramfs-tools-bin:armhf 0.103ubuntu1
2013-11-27 16:09:33 status half-installed initramfs-tools-bin:armhf 0.103ubuntu1
2013-11-27 16:09:33 status unpacked initramfs-tools-bin:armhf 0.103ubuntu1.1
2013-11-27 16:09:33 status unpacked initramfs-tools-bin:armhf 0.103ubuntu1.1
2013-11-27 16:09:34 upgrade procps:armhf 1:3.3.3-2ubuntu7 1:3.3.3-2ubuntu9
2013-11-27 16:09:34 status half-configured procps:armhf 1:3.3.3-2ubuntu7
2013-11-27 16:09:34 status unpacked procps:armhf 1:3.3.3-2ubuntu7
2013-11-27 16:09:34 status half-installed procps:armhf 1:3.3.3-2ubuntu7
2013-11-27 16:09:34 status half-installed procps:armhf 1:3.3.3-2ubuntu7
2013-11-27 16:09:34 status half-installed procps:armhf 1:3.3.3-2ubuntu7
2013-11-27 16:09:34 status unpacked procps:armhf 1:3.3.3-2ubuntu9
2013-11-27 16:09:34 status unpacked procps:armhf 1:3.3.3-2ubuntu9
2013-11-27 16:09:34 trigproc ureadahead:armhf 0.100.0-16 0.100.0-16
2013-11-27 16:09:34 status half-configured ureadahead:armhf 0.100.0-16
2013-11-27 16:09:34 status installed ureadahead:armhf 0.100.0-16
2013-11-27 16:09:34 startup packages configure
2013-11-27 16:09:34 configure libdrm2:armhf 2.4.46-1ubuntu1 <none>
2013-11-27 16:09:34 status unpacked libdrm2:armhf 2.4.46-1ubuntu1
2013-11-27 16:09:34 status half-configured libdrm2:armhf 2.4.46-1ubuntu1
2013-11-27 16:09:35 status installed libdrm2:armhf 2.4.46-1ubuntu1
2013-11-27 16:09:35 status triggers-pending libc-bin:armhf 2.17-93ubuntu4
2013-11-27 16:09:35 configure libprocps0:armhf 1:3.3.3-2ubuntu9 <none>
2013-11-27 16:09:35 status unpacked libprocps0:armhf 1:3.3.3-2ubuntu9
2013-11-27 16:09:35 status half-configured libprocps0:armhf 1:3.3.3-2ubuntu9
2013-11-27 16:09:35 status installed libprocps0:armhf 1:3.3.3-2ubuntu9
2013-11-27 16:09:35 configure libudev1:armhf 204-0ubuntu19 <none>
2013-11-27 16:09:35 status unpacked libudev1:armhf 204-0ubuntu19
2013-11-27 16:09:35 status half-configured libudev1:armhf 204-0ubuntu19
2013-11-27 16:09:35 status installed libudev1:armhf 204-0ubuntu19
2013-11-27 16:09:35 configure udev:armhf 204-0ubuntu19 <none>
2013-11-27 16:09:35 status unpacked udev:armhf 204-0ubuntu19
2013-11-27 16:09:35 status unpacked udev:armhf 204-0ubuntu19
2013-11-27 16:09:35 status unpacked udev:armhf 204-0ubuntu19
2013-11-27 16:09:35 status unpacked udev:armhf 204-0ubuntu19
2013-11-27 16:09:35 status unpacked udev:armhf 204-0ubuntu19
2013-11-27 16:09:35 status unpacked udev:armhf 204-0ubuntu19
2013-11-27 16:09:35 status unpacked udev:armhf 204-0ubuntu19
2013-11-27 16:09:35 status unpacked udev:armhf 204-0ubuntu19
2013-11-27 16:09:35 status unpacked udev:armhf 204-0ubuntu19
2013-11-27 16:09:36 status half-configured udev:armhf 204-0ubuntu19
2013-11-27 16:09:37 status installed udev:armhf 204-0ubuntu19
2013-11-27 16:09:37 configure initramfs-tools-bin:armhf 0.103ubuntu1.1 <none>
2013-11-27 16:09:37 status unpacked initramfs-tools-bin:armhf 0.103ubuntu1.1
2013-11-27 16:09:37 status half-configured initramfs-tools-bin:armhf 0.103ubuntu1.1
2013-11-27 16:09:37 status installed initramfs-tools-bin:armhf 0.103ubuntu1.1
2013-11-27 16:09:37 configure initramfs-tools:all 0.103ubuntu1.1 <none>
2013-11-27 16:09:37 status unpacked initramfs-tools:all 0.103ubuntu1.1
2013-11-27 16:09:37 status unpacked initramfs-tools:all 0.103ubuntu1.1
2013-11-27 16:09:37 status unpacked initramfs-tools:all 0.103ubuntu1.1
2013-11-27 16:09:37 status unpacked initramfs-tools:all 0.103ubuntu1.1
2013-11-27 16:09:37 status unpacked initramfs-tools:all 0.103ubuntu1.1
2013-11-27 16:09:37 status unpacked initramfs-tools:all 0.103ubuntu1.1
2013-11-27 16:09:37 status half-configured initramfs-tools:all 0.103ubuntu1.1
2013-11-27 16:09:37 status installed initramfs-tools:all 0.103ubuntu1.1
2013-11-27 16:09:37 configure procps:armhf 1:3.3.3-2ubuntu9 <none>
2013-11-27 16:09:37 status unpacked procps:armhf 1:3.3.3-2ubuntu9
2013-11-27 16:09:37 status unpacked procps:armhf 1:3.3.3-2ubuntu9
2013-11-27 16:09:37 status unpacked procps:armhf 1:3.3.3-2ubuntu9
2013-11-27 16:09:37 status unpacked procps:armhf 1:3.3.3-2ubuntu9
2013-11-27 16:09:37 status unpacked procps:armhf 1:3.3.3-2ubuntu9
2013-11-27 16:09:37 status unpacked procps:armhf 1:3.3.3-2ubuntu9
2013-11-27 16:09:37 status unpacked procps:armhf 1:3.3.3-2ubuntu9
2013-11-27 16:09:37 status unpacked procps:armhf 1:3.3.3-2ubuntu9
2013-11-27 16:09:38 status unpacked procps:armhf 1:3.3.3-2ubuntu9
2013-11-27 16:09:38 status unpacked procps:armhf 1:3.3.3-2ubuntu9
2013-11-27 16:09:38 status unpacked procps:armhf 1:3.3.3-2ubuntu9
2013-11-27 16:09:38 status unpacked procps:armhf 1:3.3.3-2ubuntu9
2013-11-27 16:09:38 status unpacked procps:armhf 1:3.3.3-2ubuntu9
2013-11-27 16:09:38 status half-configured procps:armhf 1:3.3.3-2ubuntu9
2013-11-27 16:09:38 status installed procps:armhf 1:3.3.3-2ubuntu9
2013-11-27 16:09:38 trigproc libc-bin:armhf 2.17-93ubuntu4 <none>
2013-11-27 16:09:38 status half-configured libc-bin:armhf 2.17-93ubuntu4
2013-11-27 16:09:38 status installed libc-bin:armhf 2.17-93ubuntu4
2013-11-27 16:10:47 startup archives unpack
2013-11-27 16:10:47 install libasprintf0c2:armhf <none> 0.18.1.1-10ubuntu3
2013-11-27 16:10:47 status half-installed libasprintf0c2:armhf 0.18.1.1-10ubuntu3
2013-11-27 16:10:48 status unpacked libasprintf0c2:armhf 0.18.1.1-10ubuntu3
2013-11-27 16:10:48 status unpacked libasprintf0c2:armhf 0.18.1.1-10ubuntu3
2013-11-27 16:10:48 install libglib2.0-0:armhf <none> 2.38.1-0ubuntu1
2013-11-27 16:10:48 status half-installed libglib2.0-0:armhf 2.38.1-0ubuntu1
2013-11-27 16:10:48 status unpacked libglib2.0-0:armhf 2.38.1-0ubuntu1
2013-11-27 16:10:48 status unpacked libglib2.0-0:armhf 2.38.1-0ubuntu1
2013-11-27 16:10:49 install libdbus-glib-1-2:armhf <none> 0.100.2-1
2013-11-27 16:10:49 status half-installed libdbus-glib-1-2:armhf 0.100.2-1
2013-11-27 16:10:49 status unpacked libdbus-glib-1-2:armhf 0.100.2-1
2013-11-27 16:10:49 status unpacked libdbus-glib-1-2:armhf 0.100.2-1
2013-11-27 16:10:49 install libedit2:armhf <none> 3.1-20130712-1
2013-11-27 16:10:49 status half-installed libedit2:armhf 3.1-20130712-1
2013-11-27 16:10:49 status unpacked libedit2:armhf 3.1-20130712-1
2013-11-27 16:10:49 status unpacked libedit2:armhf 3.1-20130712-1
2013-11-27 16:10:50 install libgck-1-0:armhf <none> 3.8.2-4
2013-11-27 16:10:50 status half-installed libgck-1-0:armhf 3.8.2-4
2013-11-27 16:10:50 status unpacked libgck-1-0:armhf 3.8.2-4
2013-11-27 16:10:50 status unpacked libgck-1-0:armhf 3.8.2-4
2013-11-27 16:10:50 install libgcr-3-common:all <none> 3.8.2-4
2013-11-27 16:10:50 status half-installed libgcr-3-common:all 3.8.2-4
2013-11-27 16:10:50 status unpacked libgcr-3-common:all 3.8.2-4
2013-11-27 16:10:50 status unpacked libgcr-3-common:all 3.8.2-4
2013-11-27 16:10:50 install libgcr-base-3-1:armhf <none> 3.8.2-4
2013-11-27 16:10:50 status half-installed libgcr-base-3-1:armhf 3.8.2-4
2013-11-27 16:10:51 status unpacked libgcr-base-3-1:armhf 3.8.2-4
2013-11-27 16:10:51 status unpacked libgcr-base-3-1:armhf 3.8.2-4
2013-11-27 16:10:51 install libnfnetlink0:armhf <none> 1.0.1-2
2013-11-27 16:10:51 status half-installed libnfnetlink0:armhf 1.0.1-2
2013-11-27 16:10:51 status unpacked libnfnetlink0:armhf 1.0.1-2
2013-11-27 16:10:51 status unpacked libnfnetlink0:armhf 1.0.1-2
2013-11-27 16:10:51 install libsystemd-daemon0:armhf <none> 204-0ubuntu19
2013-11-27 16:10:51 status half-installed libsystemd-daemon0:armhf 204-0ubuntu19
2013-11-27 16:10:51 status unpacked libsystemd-daemon0:armhf 204-0ubuntu19
2013-11-27 16:10:51 status unpacked libsystemd-daemon0:armhf 204-0ubuntu19
2013-11-27 16:10:52 install libapparmor1:armhf <none> 2.8.0-0ubuntu31.1
2013-11-27 16:10:52 status half-installed libapparmor1:armhf 2.8.0-0ubuntu31.1
2013-11-27 16:10:52 status unpacked libapparmor1:armhf 2.8.0-0ubuntu31.1
2013-11-27 16:10:52 status unpacked libapparmor1:armhf 2.8.0-0ubuntu31.1
2013-11-27 16:10:52 install libsystemd-login0:armhf <none> 204-0ubuntu19
2013-11-27 16:10:52 status half-installed libsystemd-login0:armhf 204-0ubuntu19
2013-11-27 16:10:52 status unpacked libsystemd-login0:armhf 204-0ubuntu19
2013-11-27 16:10:52 status unpacked libsystemd-login0:armhf 204-0ubuntu19
2013-11-27 16:10:53 install dbus:armhf <none> 1.6.12-0ubuntu10
2013-11-27 16:10:53 status half-installed dbus:armhf 1.6.12-0ubuntu10
2013-11-27 16:10:53 status triggers-pending ureadahead:armhf 0.100.0-16
2013-11-27 16:10:53 status half-installed dbus:armhf 1.6.12-0ubuntu10
2013-11-27 16:10:53 status triggers-pending ureadahead:armhf 0.100.0-16
2013-11-27 16:10:53 status unpacked dbus:armhf 1.6.12-0ubuntu10
2013-11-27 16:10:53 status unpacked dbus:armhf 1.6.12-0ubuntu10
2013-11-27 16:10:53 install systemd-services:armhf <none> 204-0ubuntu19
2013-11-27 16:10:53 status half-installed systemd-services:armhf 204-0ubuntu19
2013-11-27 16:10:53 status unpacked systemd-services:armhf 204-0ubuntu19
2013-11-27 16:10:53 status unpacked systemd-services:armhf 204-0ubuntu19
2013-11-27 16:10:54 install libpam-systemd:armhf <none> 204-0ubuntu19
2013-11-27 16:10:54 status half-installed libpam-systemd:armhf 204-0ubuntu19
2013-11-27 16:10:54 status half-installed libpam-systemd:armhf 204-0ubuntu19
2013-11-27 16:10:54 status unpacked libpam-systemd:armhf 204-0ubuntu19
2013-11-27 16:10:54 status unpacked libpam-systemd:armhf 204-0ubuntu19
2013-11-27 16:10:54 install libpolkit-gobject-1-0:armhf <none> 0.105-3ubuntu3
2013-11-27 16:10:54 status half-installed libpolkit-gobject-1-0:armhf 0.105-3ubuntu3
2013-11-27 16:10:54 status unpacked libpolkit-gobject-1-0:armhf 0.105-3ubuntu3
2013-11-27 16:10:54 status unpacked libpolkit-gobject-1-0:armhf 0.105-3ubuntu3
2013-11-27 16:10:55 install libusb-1.0-0:armhf <none> 2:1.0.16-3
2013-11-27 16:10:55 status half-installed libusb-1.0-0:armhf 2:1.0.16-3
2013-11-27 16:10:55 status unpacked libusb-1.0-0:armhf 2:1.0.16-3
2013-11-27 16:10:55 status unpacked libusb-1.0-0:armhf 2:1.0.16-3
2013-11-27 16:10:55 install libxau6:armhf <none> 1:1.0.8-1
2013-11-27 16:10:55 status half-installed libxau6:armhf 1:1.0.8-1
2013-11-27 16:10:55 status unpacked libxau6:armhf 1:1.0.8-1
2013-11-27 16:10:55 status unpacked libxau6:armhf 1:1.0.8-1
2013-11-27 16:10:55 install libxdmcp6:armhf <none> 1:1.1.1-1
2013-11-27 16:10:55 status half-installed libxdmcp6:armhf 1:1.1.1-1
2013-11-27 16:10:55 status unpacked libxdmcp6:armhf 1:1.1.1-1
2013-11-27 16:10:55 status unpacked libxdmcp6:armhf 1:1.1.1-1
2013-11-27 16:10:56 install libxcb1:armhf <none> 1.9.1-3ubuntu1
2013-11-27 16:10:56 status half-installed libxcb1:armhf 1.9.1-3ubuntu1
2013-11-27 16:10:56 status unpacked libxcb1:armhf 1.9.1-3ubuntu1
2013-11-27 16:10:56 status unpacked libxcb1:armhf 1.9.1-3ubuntu1
2013-11-27 16:10:56 install libx11-data:all <none> 2:1.6.1-1ubuntu1
2013-11-27 16:10:56 status half-installed libx11-data:all 2:1.6.1-1ubuntu1
2013-11-27 16:10:56 status unpacked libx11-data:all 2:1.6.1-1ubuntu1
2013-11-27 16:10:56 status unpacked libx11-data:all 2:1.6.1-1ubuntu1
2013-11-27 16:10:57 install libx11-6:armhf <none> 2:1.6.1-1ubuntu1
2013-11-27 16:10:57 status half-installed libx11-6:armhf 2:1.6.1-1ubuntu1
2013-11-27 16:10:57 status unpacked libx11-6:armhf 2:1.6.1-1ubuntu1
2013-11-27 16:10:57 status unpacked libx11-6:armhf 2:1.6.1-1ubuntu1
2013-11-27 16:10:57 install libxext6:armhf <none> 2:1.3.2-1
2013-11-27 16:10:57 status half-installed libxext6:armhf 2:1.3.2-1
2013-11-27 16:10:57 status unpacked libxext6:armhf 2:1.3.2-1
2013-11-27 16:10:57 status unpacked libxext6:armhf 2:1.3.2-1
2013-11-27 16:10:57 install libxml2:armhf <none> 2.9.1+dfsg1-3ubuntu2
2013-11-27 16:10:57 status half-installed libxml2:armhf 2.9.1+dfsg1-3ubuntu2
2013-11-27 16:10:58 status unpacked libxml2:armhf 2.9.1+dfsg1-3ubuntu2
2013-11-27 16:10:58 status unpacked libxml2:armhf 2.9.1+dfsg1-3ubuntu2
2013-11-27 16:10:58 install libgirepository-1.0-1:armhf <none> 1.38.0-0ubuntu1
2013-11-27 16:10:58 status half-installed libgirepository-1.0-1:armhf 1.38.0-0ubuntu1
2013-11-27 16:10:58 status unpacked libgirepository-1.0-1:armhf 1.38.0-0ubuntu1
2013-11-27 16:10:58 status unpacked libgirepository-1.0-1:armhf 1.38.0-0ubuntu1
2013-11-27 16:10:58 install gir1.2-glib-2.0:armhf <none> 1.38.0-0ubuntu1
2013-11-27 16:10:58 status half-installed gir1.2-glib-2.0:armhf 1.38.0-0ubuntu1
2013-11-27 16:10:58 status unpacked gir1.2-glib-2.0:armhf 1.38.0-0ubuntu1
2013-11-27 16:10:58 status unpacked gir1.2-glib-2.0:armhf 1.38.0-0ubuntu1
2013-11-27 16:10:59 install python3-gi:armhf <none> 3.10.0-1ubuntu1
2013-11-27 16:10:59 status half-installed python3-gi:armhf 3.10.0-1ubuntu1
2013-11-27 16:10:59 status unpacked python3-gi:armhf 3.10.0-1ubuntu1
2013-11-27 16:10:59 status unpacked python3-gi:armhf 3.10.0-1ubuntu1
2013-11-27 16:10:59 install python3-dbus:armhf <none> 1.2.0-2
2013-11-27 16:10:59 status half-installed python3-dbus:armhf 1.2.0-2
2013-11-27 16:10:59 status unpacked python3-dbus:armhf 1.2.0-2
2013-11-27 16:10:59 status unpacked python3-dbus:armhf 1.2.0-2
2013-11-27 16:11:00 install bluez:armhf <none> 4.101-0ubuntu8b1
2013-11-27 16:11:00 status half-installed bluez:armhf 4.101-0ubuntu8b1
2013-11-27 16:11:00 status half-installed bluez:armhf 4.101-0ubuntu8b1
2013-11-27 16:11:00 status unpacked bluez:armhf 4.101-0ubuntu8b1
2013-11-27 16:11:00 status unpacked bluez:armhf 4.101-0ubuntu8b1
2013-11-27 16:11:00 install fonts-dejavu-core:all <none> 2.33+svn2514-3ubuntu1
2013-11-27 16:11:00 status half-installed fonts-dejavu-core:all 2.33+svn2514-3ubuntu1
2013-11-27 16:11:00 status unpacked fonts-dejavu-core:all 2.33+svn2514-3ubuntu1
2013-11-27 16:11:01 status unpacked fonts-dejavu-core:all 2.33+svn2514-3ubuntu1
2013-11-27 16:11:01 install ttf-dejavu-core:all <none> 2.33+svn2514-3ubuntu1
2013-11-27 16:11:01 status half-installed ttf-dejavu-core:all 2.33+svn2514-3ubuntu1
2013-11-27 16:11:01 status unpacked ttf-dejavu-core:all 2.33+svn2514-3ubuntu1
